model,group,group_dataset_count,rank_pos,competitor,ratio,gnn_stage,avg_rank,competitor_dataset_count,source_file
trompt,large_datasets+binclass+numerical,6,13,trompt,0.05/0.15/0.8,none,13.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,trompt,0.05/0.15/0.8,columnwise,14.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,xgboost,0.05/0.15/0.8,none,15.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,xgboost,0.8/0.15/0.05,none,16.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,lightgbm,0.05/0.15/0.8,none,17.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,lightgbm,0.8/0.15/0.05,none,18.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,trompt,0.8/0.15/0.05,none,19.0,1,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,tabpfn,0.05/0.15/0.8,none,1.8,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,tabpfn,0.8/0.15/0.05,none,1.9,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,trompt,0.05/0.15/0.8,decoding,3.2,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,tabgnn,0.05/0.15/0.8,none,4.0,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,tabgnn,0.8/0.15/0.05,none,4.1,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,trompt,0.05/0.15/0.8,materialize,6.9,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,trompt,0.05/0.15/0.8,start,7.1,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,trompt,0.05/0.15/0.8,encoding,10.4,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,trompt,0.05/0.15/0.8,columnwise,10.7,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,trompt,0.05/0.15/0.8,none,10.8,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,xgboost,0.05/0.15/0.8,none,10.8,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,t2g-former,0.05/0.15/0.8,none,11.9,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,13,catboost,0.05/0.15/0.8,none,12.3,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,lightgbm,0.05/0.15/0.8,none,12.3,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,t2g-former,0.8/0.15/0.05,none,15.0,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,catboost,0.8/0.15/0.05,none,15.9,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,xgboost,0.8/0.15/0.05,none,16.1,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,lightgbm,0.8/0.15/0.05,none,17.2,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,trompt,0.8/0.15/0.05,none,17.6,10,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,catboost,0.8/0.15/0.05,none,4.07,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,tabpfn,0.8/0.15/0.05,none,5.07,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,t2g-former,0.8/0.15/0.05,none,5.07,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,lightgbm,0.8/0.15/0.05,none,6.14,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,xgboost,0.8/0.15/0.05,none,6.14,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,trompt,0.8/0.15/0.05,none,8.29,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,tabpfn,0.05/0.15/0.8,none,8.71,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,t2g-former,0.05/0.15/0.8,none,10.14,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,trompt,0.05/0.15/0.8,none,10.86,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,lightgbm,0.05/0.15/0.8,none,11.29,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,catboost,0.05/0.15/0.8,none,11.43,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,xgboost,0.05/0.15/0.8,none,11.79,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,13,tabgnn,0.8/0.15/0.05,none,11.79,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,trompt,0.05/0.15/0.8,columnwise,11.79,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,trompt,0.05/0.15/0.8,encoding,12.71,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,tabgnn,0.05/0.15/0.8,none,12.86,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,trompt,0.05/0.15/0.8,start,13.29,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,trompt,0.05/0.15/0.8,decoding,13.5,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,trompt,0.05/0.15/0.8,materialize,15.07,14,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,t2g-former,0.8/0.15/0.05,none,7.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,trompt,0.05/0.15/0.8,none,7.43,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,trompt,0.8/0.15/0.05,none,8.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,trompt,0.05/0.15/0.8,encoding,8.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,lightgbm,0.05/0.15/0.8,none,8.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,trompt,0.05/0.15/0.8,columnwise,8.43,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,tabpfn,0.05/0.15/0.8,none,8.57,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,tabpfn,0.8/0.15/0.05,none,8.57,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,t2g-former,0.05/0.15/0.8,none,8.71,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,xgboost,0.8/0.15/0.05,none,9.29,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,catboost,0.8/0.15/0.05,none,10.14,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,catboost,0.05/0.15/0.8,none,10.14,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,13,xgboost,0.05/0.15/0.8,none,10.43,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,lightgbm,0.8/0.15/0.05,none,11.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,tabgnn,0.8/0.15/0.05,none,11.14,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,trompt,0.05/0.15/0.8,start,12.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,tabgnn,0.05/0.15/0.8,none,12.43,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,trompt,0.05/0.15/0.8,materialize,15.0,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,trompt,0.05/0.15/0.8,decoding,15.71,7,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,tabpfn,0.8/0.15/0.05,none,3.5,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,trompt,0.8/0.15/0.05,none,4.14,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,t2g-former,0.8/0.15/0.05,none,4.61,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,xgboost,0.8/0.15/0.05,none,4.93,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,catboost,0.8/0.15/0.05,none,5.21,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,lightgbm,0.8/0.15/0.05,none,5.89,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,trompt,0.05/0.15/0.8,encoding,10.0,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,t2g-former,0.05/0.15/0.8,none,10.29,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,tabpfn,0.05/0.15/0.8,none,10.61,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,catboost,0.05/0.15/0.8,none,11.14,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,trompt,0.05/0.15/0.8,columnwise,11.43,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,tabgnn,0.8/0.15/0.05,none,11.64,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,13,trompt,0.05/0.15/0.8,none,11.96,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,lightgbm,0.05/0.15/0.8,none,12.39,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,trompt,0.05/0.15/0.8,start,13.0,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,trompt,0.05/0.15/0.8,materialize,13.36,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,xgboost,0.05/0.15/0.8,none,14.18,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,tabgnn,0.05/0.15/0.8,none,14.71,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,trompt,0.05/0.15/0.8,decoding,17.0,28,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,tabgnn,0.05/0.15/0.8,none,2.5,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,trompt,0.05/0.15/0.8,decoding,5.33,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,tabpfn,0.05/0.15/0.8,none,7.67,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,trompt,0.05/0.15/0.8,start,7.83,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,tabpfn,0.8/0.15/0.05,none,8.67,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,tabgnn,0.8/0.15/0.05,none,9.0,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,trompt,0.05/0.15/0.8,materialize,9.17,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,trompt,0.05/0.15/0.8,none,9.5,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,lightgbm,0.8/0.15/0.05,none,9.83,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,trompt,0.05/0.15/0.8,encoding,10.0,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,catboost,0.05/0.15/0.8,none,10.17,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,trompt,0.8/0.15/0.05,none,10.83,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,13,xgboost,0.05/0.15/0.8,none,11.17,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,14,xgboost,0.8/0.15/0.05,none,11.33,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,15,catboost,0.8/0.15/0.05,none,11.33,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,16,lightgbm,0.05/0.15/0.8,none,12.0,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,17,trompt,0.05/0.15/0.8,columnwise,12.5,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,18,t2g-former,0.05/0.15/0.8,none,15.33,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,19,t2g-former,0.8/0.15/0.05,none,15.83,6,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,1,tabgnn,0.05/0.15/0.8,none,3.2,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,2,tabpfn,0.05/0.15/0.8,none,4.6,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,3,trompt,0.05/0.15/0.8,decoding,4.8,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,4,trompt,0.05/0.15/0.8,materialize,5.4,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,5,tabgnn,0.8/0.15/0.05,none,5.6,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,6,trompt,0.05/0.15/0.8,start,6.0,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,7,lightgbm,0.05/0.15/0.8,none,7.2,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,8,trompt,0.05/0.15/0.8,none,8.2,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,9,tabpfn,0.8/0.15/0.05,none,8.6,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,10,xgboost,0.05/0.15/0.8,none,9.2,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,11,catboost,0.05/0.15/0.8,none,9.8,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
trompt,large_datasets+binclass+numerical,6,12,trompt,0.05/0.15/0.8,columnwise,10.2,5,/home/shangyuan/ModelComparison/TaBLEau/gnn_enhancement_analysis/trompt_gnn_enhancement.md
